MONTH_YEAR,STN_CODE,NAMEOFMONITORINGLOCATION,USEBASEDCLASS,DO,PH,CONDUCTIVITY,BOD,NITRATE_N,FECAL_COLI,TOTAL_COLI,CARBONATE,BICARBONATE,PHENOLPHTHALEINALKALINITY,TOTALALKALINITY,CHLORIDES,COD,TOTALKJELDAHLNITROGEN,AMMONICALN,TOTALHARDNESS,CAASCACO3,MGASCACO3,SULPHATE,SODIUM,TOTALDISSOLVEDSOLIDS,TOTALSUSPENDEDSOLIDS,PHOSPHATE,BORON,POTASSIUM,FLUORIDE,SODIUMPERCENTAGE,SAR,ORTHOPHOSPHATE,YEAR
07/23,5574.0,YELAHANKA TANK,"D (Propagation of wild life,fisheries)",4.1,7.0,626.0,11.0,1.8,310.0,9200.0,25.626373626373624,116.0,5.0,116.0,96.0,105.0,1.5,0.94,108.0,60.0,48.0,7.0,79.0,428.0,24.483516483516485,0.2,0.5,14.0,0.27,40.87912087912088,1.4098901098901098,0.1049450549450549,2023.0
07/23,5574.0,BYRASANDRA TANK,"D (Propagation of wild life,fisheries)",4.0,7.4,744.0,4.0,2.0,4700.0,54000.0,25.94505494505494,156.0,5.0,156.0,108.0,44.0,1.5,0.4,256.0,132.0,124.0,5.0,145.0,520.0,24.65934065934066,0.2,0.5,16.0,0.3,40.83516483516483,1.4043956043956043,0.1021978021978021,2023.0
07/23,5574.0,KALKERE TANK,"D (Propagation of wild life,fisheries)",4.2,7.0,1272.0,11.0,5.0,8400.0,92000.0,26.263736263736263,352.0,5.0,352.0,316.0,104.0,1.5,0.4,308.0,160.0,148.0,12.0,126.0,864.0,24.835164835164836,2.0,0.5,32.0,0.3,40.79120879120879,1.3989010989010988,0.0994505494505494,2023.0
07/23,5574.0,MADIWALA TANK,"D (Propagation of wild life,fisheries)",5.8,7.3,972.0,5.0,3.0,4000.0,35000.0,26.58241758241758,236.0,5.0,236.0,120.0,60.0,1.5,0.54,224.0,120.0,104.0,14.0,95.0,652.0,25.010989010989015,1.0,0.5,30.0,0.27,40.747252747252745,1.3934065934065931,0.0967032967032966,2023.0
07/23,5574.0,CHANDAPURA LAKE,"E (Irrigation, industrial cooling and controlled waste)",0.3,7.0,2390.0,25.0,7.3,220000.0,2400000.0,26.901098901098894,620.0,5.0,620.0,408.0,313.0,1.5,4.6,648.0,328.0,320.0,30.0,199.0,1630.0,25.18681318681319,1.24,0.5,21.0,0.84,40.7032967032967,1.387912087912088,0.0939560439560439,2023.0
07/23,5574.0,RAYASANDRA LAKE,"E (Irrigation, industrial cooling and controlled waste)",3.3,7.1,1880.0,18.0,4.0,46000.0,350000.0,27.21978021978022,500.0,5.0,500.0,352.0,207.0,1.5,4.0,532.0,272.0,260.0,24.0,174.0,1280.0,25.362637362637365,3.0,0.5,19.0,0.21,40.65934065934066,1.3824175824175824,0.0912087912087911,2023.0
07/23,5574.0,BEGUR TANK,"D (Propagation of wild life,fisheries)",4.3,7.0,552.0,9.0,2.0,4900.0,92000.0,27.538461538461537,84.0,5.0,84.0,84.0,88.0,1.5,0.75,152.0,80.0,17.0,5.0,73.0,380.0,25.53846153846154,0.2,0.5,16.0,0.2,40.61538461538461,1.376923076923077,0.0884615384615384,2023.0
07/23,5574.0,NAYANDANAHALLI TANK,"D (Propagation of wild life,fisheries)",4.2,8.1,963.0,10.0,2.8,1700.0,92000.0,27.857142857142858,272.0,5.0,272.0,148.0,101.0,1.5,0.9,260.0,136.0,124.0,15.0,94.0,656.0,25.714285714285715,0.4,0.5,12.0,0.36,40.57142857142857,1.3714285714285714,0.0857142857142856,2023.0
07/23,5574.0,JIGANI TANK,"D (Propagation of wild life,fisheries)",5.2,7.5,817.0,4.0,3.13,320.0,16000.0,28.175824175824175,184.0,5.0,184.0,136.0,40.0,1.5,0.4,216.0,112.0,104.0,33.0,76.0,568.0,25.89010989010989,0.2,0.5,16.0,0.26,40.527472527472526,1.365934065934066,0.0829670329670329,2023.0
07/23,5574.0,DASARAHALLI TANK,"D (Propagation of wild life,fisheries)",4.8,6.6,412.0,4.0,1.59,2200.0,24000.0,28.494505494505493,88.0,5.0,88.0,68.0,40.0,1.5,0.75,108.0,60.0,48.0,17.0,40.0,288.0,26.065934065934066,0.22,0.5,8.0,0.2,40.48351648351648,1.3604395604395605,0.0802197802197801,2023.0
07/23,5574.0,RAMAMMANA KERE,"D (Propagation of wild life,fisheries)",4.4,6.9,1696.0,5.0,6.53,4100.0,35000.0,28.81318681318681,388.0,5.0,388.0,284.0,45.0,1.5,0.91,460.0,236.0,224.0,69.0,140.0,1188.0,26.24175824175824,0.92,0.5,34.0,0.39,40.43956043956044,1.354945054945055,0.0774725274725274,2023.0
07/23,5574.0,YEDIYUR TANK,"D (Propagation of wild life,fisheries)",4.5,7.6,245.0,4.0,1.0,3400.0,35000.0,29.13186813186813,48.0,5.0,48.0,40.0,42.0,1.5,0.76,60.0,36.0,24.0,10.0,21.0,170.0,26.417582417582416,0.2,0.5,5.0,0.2,40.395604395604394,1.3494505494505495,0.0747252747252747,2023.0
07/23,5574.0,KEMPAMBUDHI TANK,"E (Irrigation, industrial cooling and controlled waste)",3.0,6.9,435.0,14.0,1.68,1700.0,24000.0,29.45054945054945,92.0,5.0,92.0,72.0,121.0,1.5,2.9,116.0,64.0,52.0,18.0,40.0,302.0,26.593406593406595,0.29,0.5,9.0,0.28,40.35164835164835,1.343956043956044,0.0719780219780219,2023.0
07/23,5574.0,LALBAGH TANK,"E (Irrigation, industrial cooling and controlled waste)",3.1,7.2,470.0,13.0,1.81,330.0,9200.0,29.769230769230766,104.0,5.0,104.0,76.0,120.0,1.5,2.7,124.0,68.0,56.0,19.0,45.0,328.0,26.76923076923077,0.2,0.5,9.0,0.33,40.30769230769231,1.3384615384615386,0.0692307692307692,2023.0
07/23,5574.0,Narasipura  Lake,"D (Propagation of wild life,fisheries)",4.3,6.9,527.0,9.0,1.12,490.0,16000.0,30.087912087912088,156.0,5.0,156.0,68.0,117.0,1.5,0.226,132.0,72.0,60.0,16.0,58.0,360.0,26.94505494505495,0.2,0.5,10.0,0.2,40.26373626373626,1.332967032967033,0.0664835164835164,2023.0
07/23,5574.0,Rachenahalli  Lake,"D (Propagation of wild life,fisheries)",5.0,6.8,1111.0,7.0,2.0,4600.0,54000.0,30.406593406593405,276.0,5.0,276.0,168.0,83.0,1.5,0.438,280.0,144.0,136.0,26.0,103.0,760.0,27.120879120879124,1.5,0.5,29.0,0.212,40.21978021978022,1.3274725274725274,0.0637362637362637,2023.0
07/23,5574.0,Kogilu  Lake,"D (Propagation of wild life,fisheries)",4.2,6.9,526.0,9.0,1.1,430.0,9200.0,30.725274725274723,156.0,5.0,156.0,70.0,113.0,1.5,0.4,160.0,84.0,76.0,12.0,57.0,360.0,27.2967032967033,1.22,0.5,13.0,0.2,40.175824175824175,1.321978021978022,0.0609890109890109,2023.0
07/23,5574.0,Gubbalala  Lake,"D (Propagation of wild life,fisheries)",4.8,6.9,380.0,6.0,0.7,3300.0,54000.0,31.043956043956044,140.0,5.0,140.0,36.0,71.0,1.5,0.4,144.0,76.0,68.0,11.0,28.0,260.0,27.47252747252747,0.2,0.5,3.0,0.2,40.13186813186813,1.3164835164835165,0.0582417582417582,2023.0
07/23,5574.0,Subramanyapura   Lake,"D (Propagation of wild life,fisheries)",4.3,7.1,732.0,5.0,1.4,5800.0,92000.0,31.36263736263736,196.0,5.0,196.0,100.0,66.0,1.5,0.4,220.0,116.0,104.0,26.0,79.0,502.0,27.64835164835165,0.2,0.5,13.0,0.2,40.08791208791209,1.310989010989011,0.0554945054945054,2023.0
07/23,5574.0,Devarakere   Lake,"D (Propagation of wild life,fisheries)",4.4,6.7,320.0,5.0,0.63,4000.0,35000.0,31.68131868131868,120.0,5.0,120.0,32.0,46.0,1.5,0.2,128.0,68.0,60.0,4.0,27.0,220.0,27.824175824175825,0.27,0.5,3.0,0.2,40.04395604395605,1.3054945054945055,0.0527472527472527,2023.0
08/23,4530.0,KAMMASANDRA LAKE,"E (Irrigation, industrial cooling)",0.3,7.4,1394.0,28.0,7.3,49000000.0,240000000.0,3.123809523809524,600.0,5.0,600.0,180.0,192.0,4.66952380952381,10.5,488.0,248.0,240.0,29.0,91.0,948.0,16.17142857142857,2.8,0.5,28.0,0.38,41.0,1.993428571428571,0.5452380952380953,2023.0
08/23,5575.0,"Hanchanal Lake ,Hanchanal Vill,Bengaluru","D (Propagation of wild life,fisheries)",5.1,6.9,1187.0,3.9,12.0,1840.0,3200.0,3.2476190476190476,380.0,5.0,228.0,216.0,60.0,4.639047619047619,0.4,232.0,100.0,132.0,220.0,45.0,760.0,16.34285714285714,0.4,0.5,6.81,0.75,41.0,1.9868571428571429,0.5404761904761906,2023.0
08/23,3645.0,DEVARAYASAMUDRA LAKE,"D (Propagation of wild life, fisheries)",4.1,7.4,466.0,7.0,8.0,4800.0,35000.0,3.371428571428571,160.0,5.0,160.0,44.0,72.0,4.6085714285714285,0.6,220.0,116.0,104.0,8.0,43.0,320.0,16.514285714285712,0.3,0.5,6.0,0.4,41.0,1.9802857142857144,0.5357142857142858,2023.0
08/23,5589.0,"Mallapura Kere, Mallapura Vill, Nh-13, Hospet Road Chitradurga,Bengaluru","D (Propagation of wild life, fisheries)",0.3,7.8,1480.0,28.2,1.95,130.0,2800.0,3.4952380952380953,116.0,5.0,330.0,220.0,44.0,4.578095238095238,2.39,328.0,216.0,112.0,56.0,165.1,968.0,16.685714285714287,0.25,0.5,25.05,0.36,41.0,1.9737142857142855,0.530952380952381,2023.0
08/23,3648.0,MYDALA TANK,"D (Propagation of wild life, fisheries)",5.6,7.0,250.0,4.0,6.0,480.0,16000.0,3.619047619047619,72.0,5.0,72.0,20.0,40.0,4.5476190476190474,0.4,68.0,40.0,28.0,7.0,15.0,170.0,16.857142857142858,0.2,0.5,3.0,0.2,41.0,1.967142857142857,0.5261904761904762,2023.0
08/23,3644.0,MULBAGALU LAKE,"E (Irrigation, industrial cooling and controlled waste)",2.9,7.9,1196.0,20.0,4.0,7000.0,92000.0,3.742857142857143,388.0,5.0,388.0,336.0,136.0,4.517142857142857,2.0,288.0,148.0,140.0,8.0,93.0,824.0,17.02857142857143,0.2,0.5,4.0,0.4,41.0,1.9605714285714289,0.5214285714285715,2023.0
08/23,3621.0,HARALUR LAKE,"E (Irrigation, industrial cooling and controlled waste)",2.0,8.2,968.0,17.0,3.7,6300.0,54000.0,3.8666666666666663,244.0,5.0,244.0,148.0,117.0,4.486666666666667,1.5,248.0,128.0,120.0,99.0,99.0,660.0,17.2,2.6,0.5,22.0,0.26,41.0,1.954,0.5166666666666667,2023.0
08/23,5571.0,"Kudlu Doddakere, Kudlu Vill,Bengaluru","D (Propagation of wild life,fisheries)",4.1,8.5,708.0,10.0,3.0,27000.0,240000.0,3.9904761904761905,128.0,12.0,140.0,136.0,99.0,4.456190476190477,0.84,164.0,88.0,76.0,57.0,92.0,480.0,17.37142857142857,0.44,0.5,20.0,0.26,41.0,1.9474285714285715,0.511904761904762,2023.0
08/23,5572.0,"Kudlu Chikkakere, Bgp Layout Kudlu Vill ,Bengaluru","D (Propagation of wild life,fisheries)",4.1,8.5,710.0,11.0,3.0,7900.0,54000.0,4.114285714285714,128.0,12.0,140.0,136.0,104.0,4.425714285714286,0.86,164.0,88.0,76.0,58.0,93.0,486.0,17.542857142857144,0.45,0.5,20.0,0.28,41.0,1.9408571428571428,0.5071428571428572,2023.0
08/23,3611.0,KAIKONDANAHALLI LAKE,"D (Propagation of wild life,fisheries)",4.4,8.5,762.0,9.0,3.3,4600.0,35000.0,4.238095238095238,136.0,16.0,152.0,148.0,88.0,4.395238095238096,0.8,204.0,108.0,96.0,34.0,101.0,522.0,17.714285714285715,2.4,0.5,26.0,0.3,41.0,1.9342857142857144,0.5023809523809524,2023.0
08/23,4529.0,KASAVANAHALLI LAKE,"D (Propagation of wild life,fisheries)",4.6,7.5,630.0,8.0,2.9,4800.0,92000.0,4.361904761904762,156.0,5.0,156.0,128.0,74.0,4.364761904761905,0.79,156.0,84.0,72.0,5.0,92.0,432.0,17.885714285714286,0.2,0.5,16.0,0.25,41.0,1.9277142857142855,0.4976190476190476,2023.0
08/23,3620.0,PARAPPANA AGRAHARA LAKE,"E (Irrigation, industrial cooling and controlled waste)",3.4,8.0,904.0,12.0,3.7,4700.0,160000.0,4.485714285714286,236.0,5.0,236.0,148.0,119.0,4.3342857142857145,1.3,268.0,140.0,128.0,35.0,111.0,620.0,18.057142857142857,0.4,0.5,35.0,0.35,41.0,1.9211428571428573,0.4928571428571429,2023.0
08/23,4528.0,DODDAKANNEHALLI LAKE,"D (Propagation of wild life,fisheries)",4.4,8.5,769.0,9.0,3.0,1700.0,24000.0,4.609523809523809,100.0,16.0,116.0,144.0,80.0,4.303809523809524,0.83,156.0,84.0,72.0,45.0,93.0,520.0,18.228571428571428,1.7,0.5,18.0,0.26,41.0,1.9145714285714288,0.4880952380952381,2023.0
08/23,4521.0,DEVARABEESANAHALLI LAKE,"D (Propagation of wild life,fisheries)",5.2,7.7,1272.0,7.0,5.9,4600.0,54000.0,4.733333333333333,148.0,5.0,148.0,368.0,69.0,4.273333333333333,0.82,276.0,144.0,132.0,30.0,176.0,868.0,18.4,1.8,0.5,37.0,0.44,41.0,1.908,0.4833333333333334,2023.0
08/23,5570.0,"Soulkere, Kaikondrahalli Vill,Bengaluru","D (Propagation of wild life,fisheries)",4.5,7.5,1265.0,8.0,5.9,4000.0,92000.0,4.857142857142858,168.0,5.0,168.0,340.0,73.0,4.242857142857143,0.76,316.0,164.0,152.0,23.0,185.0,864.0,18.571428571428573,1.9,0.5,31.0,0.48,41.0,1.9014285714285717,0.4785714285714286,2023.0
08/23,4542.0,BASAVANAPURA LAKE,"D (Propagation of wild life,fisheries)",5.7,7.8,310.0,5.0,1.0,4000.0,54000.0,4.980952380952381,92.0,5.0,92.0,40.0,64.0,4.212380952380952,0.4,96.0,56.0,40.0,11.0,34.0,208.0,18.742857142857144,0.3,0.5,10.0,0.2,41.0,1.8948571428571428,0.4738095238095238,2023.0
08/23,3616.0,KALENA AGRAHARA LAKE,"D (Propagation of wild life,fisheries)",5.8,7.7,338.0,5.0,1.0,2300.0,24000.0,5.104761904761904,96.0,5.0,96.0,44.0,60.0,4.181904761904762,0.4,128.0,72.0,56.0,12.0,24.0,230.0,18.914285714285715,0.3,0.5,10.0,0.22,41.0,1.8882857142857143,0.4690476190476191,2023.0
08/23,3613.0,GOTTIGERE LAKE,"D (Propagation of wild life,fisheries)",5.8,7.7,833.0,5.0,3.0,3100.0,35000.0,5.228571428571429,148.0,5.0,148.0,140.0,68.0,4.151428571428571,0.4,168.0,92.0,76.0,36.0,97.0,556.0,19.085714285714285,0.28,0.5,24.0,0.35,41.0,1.8817142857142857,0.4642857142857143,2023.0
08/23,3615.0,ARAKERE LAKE,"D (Propagation of wild life,fisheries)",5.7,7.8,332.0,5.0,1.0,470.0,16000.0,5.352380952380953,96.0,5.0,96.0,40.0,48.0,4.120952380952382,0.4,100.0,56.0,44.0,12.0,19.0,224.0,19.257142857142856,0.3,0.5,10.0,0.22,41.0,1.8751428571428572,0.4595238095238095,2023.0
08/23,3619.0,BEGUR TANK,"D (Propagation of wild life,fisheries)",5.4,7.7,825.0,6.0,3.0,4300.0,92000.0,5.476190476190476,140.0,5.0,140.0,152.0,56.0,4.09047619047619,0.4,164.0,88.0,76.0,35.0,98.0,554.0,19.42857142857143,0.29,0.5,25.0,0.35,41.0,1.8685714285714283,0.4547619047619048,2023.0
08/23,4543.0,KODI SINGASANDRA LAKE,"D (Propagation of
wild life,fisheries)",6.1,7.7,1012.0,4.0,4.0,330.0,16000.0,5.6,184.0,5.0,184.0,138.0,44.0,4.0600000000000005,0.4,200.0,108.0,92.0,9.0,138.0,682.0,19.6,0.91,0.5,23.0,0.33,41.0,1.862,0.45,2023.0
08/23,3618.0,SINGASANDRA LAKE,"D (Propagation of wild life,fisheries)",4.7,8.0,898.0,7.0,3.0,2200.0,24000.0,5.723809523809524,192.0,5.0,192.0,128.0,88.0,4.02952380952381,0.48,240.0,128.0,112.0,28.0,94.0,604.0,19.771428571428572,2.0,0.5,28.0,0.28,41.0,1.8554285714285712,0.4452380952380952,2023.0
08/23,3590.0,LALBAGH TANK,"D (Propagation of wild life,fisheries)",4.1,6.7,495.0,12.0,1.4,3900.0,92000.0,5.847619047619048,140.0,5.0,140.0,76.0,116.0,3.9990476190476194,0.95,132.0,72.0,60.0,8.0,49.0,340.0,19.942857142857143,0.2,0.5,6.0,0.21,41.0,1.8488571428571428,0.4404761904761905,2023.0
08/23,4504.0,SARAKKI LAKE,"D (Propagation of wild life,fisheries)",5.0,7.4,813.0,7.0,2.4,490.0,16000.0,5.9714285714285715,232.0,5.0,232.0,124.0,68.0,3.968571428571429,0.61,220.0,116.0,104.0,13.0,80.0,552.0,20.11428571428571,0.34,0.5,10.0,0.35,41.0,1.8422857142857143,0.4357142857142857,2023.0
08/23,3638.0,YELACHENAHALLI LAKE,"D (Propagation of wild life,fisheries)",4.4,7.1,333.0,10.0,1.0,7900.0,92000.0,6.095238095238095,96.0,5.0,96.0,48.0,102.0,3.9380952380952383,0.92,88.0,52.0,36.0,5.0,34.0,230.0,20.285714285714285,0.2,0.5,4.0,0.2,41.0,1.8357142857142856,0.430952380952381,2023.0
08/23,3592.0,YEDIYUR TANK,"D (Propagation of wild life,fisheries)",4.2,7.4,251.0,11.0,0.73,11000.0,54000.0,6.219047619047619,72.0,5.0,72.0,36.0,109.0,3.907619047619048,0.94,64.0,40.0,24.0,5.0,26.0,174.0,20.457142857142856,0.2,0.5,3.0,0.2,41.0,1.8291428571428572,0.4261904761904762,2023.0
08/23,3591.0,KEMPAMBUDHI TANK,"E (Irrigation, industrial cooling and controlled waste)",3.1,6.8,538.0,12.0,1.6,4800.0,35000.0,6.342857142857143,156.0,5.0,156.0,80.0,110.0,3.8771428571428577,2.6,144.0,80.0,64.0,8.0,53.0,366.0,20.62857142857143,0.22,0.5,7.0,0.23,41.0,1.8225714285714285,0.4214285714285715,2023.0
08/23,5566.0,"Basavanapura Lake Ayyappa
Nagr Main Road , K. R. Puram ,
Bengaluru","D (Propagation of wild life,fisheries)",4.8,6.5,1059.0,6.0,1.0,5800.0,92000.0,6.466666666666667,116.0,5.0,116.0,52.0,56.0,3.8466666666666662,0.4,124.0,68.0,14.0,15.0,44.0,720.0,20.8,0.22,0.5,12.0,0.21,41.0,1.816,0.4166666666666667,2023.0
08/23,3605.0,YELEMALLAPPA SHETTY LAKE,"E (Irrigation, industrial cooling and controlled waste)",2.8,6.5,1190.0,13.0,2.38,410.0,16000.0,6.59047619047619,396.0,5.0,396.0,96.0,116.0,3.816190476190476,11.0,256.0,132.0,124.0,31.0,67.0,806.0,20.97142857142857,0.2,0.5,14.0,0.2,41.0,1.8094285714285712,0.4119047619047619,2023.0
08/23,4515.0,BHATTARAHALLI LAKE,"D (Propagation of wild life,fisheries)",4.8,7.7,815.0,7.0,2.14,310.0,9200.0,6.714285714285714,132.0,5.0,132.0,144.0,60.0,3.785714285714286,0.4,92.0,52.0,40.0,18.0,94.0,552.0,21.142857142857142,0.2,0.5,19.0,0.36,41.0,1.802857142857143,0.4071428571428571,2023.0
08/23,3643.0,BENNIGANAHALLI LAKE,"D (Propagation of wild life,fisheries)",4.9,6.9,491.0,4.0,1.88,700.0,16000.0,6.838095238095239,108.0,5.0,108.0,80.0,46.0,3.755238095238095,0.86,128.0,68.0,60.0,20.0,42.0,342.0,21.314285714285713,0.2,0.5,10.0,0.2,41.0,1.7962857142857145,0.4023809523809524,2023.0
08/23,3603.0,VENGAIYYANAKERE( KR PURAM LAKE ),"D (Propagation of wild life,fisheries)",4.8,6.9,1420.0,4.0,5.45,4000.0,92000.0,6.961904761904762,328.0,5.0,328.0,240.0,46.0,3.724761904761905,0.82,384.0,196.0,188.0,58.0,114.0,994.0,21.485714285714288,0.75,0.5,28.0,0.28,41.0,1.7897142857142858,0.3976190476190476,2023.0
08/23,4526.0,DEVASANDRA LAKE,"D (Propagation of wild life,fisheries)",5.0,6.7,428.0,4.0,1.64,480000.0,3500000.0,7.085714285714285,96.0,5.0,96.0,68.0,41.0,3.6942857142857144,0.74,112.0,60.0,52.0,17.0,37.0,296.0,21.65714285714286,0.2,0.5,9.0,0.2,41.0,1.7831428571428571,0.3928571428571429,2023.0
08/23,5563.0,"Segehalli Lake Baavanapura Road Battarahalli , Bangalore East","E (Irrigation, industrial cooling and controlled waste)",2.9,7.2,840.0,18.0,3.22,230000.0,2400000.0,7.20952380952381,192.0,5.0,192.0,140.0,156.0,3.663809523809524,3.1,224.0,116.0,108.0,34.0,77.0,586.0,21.82857142857143,0.46,0.5,17.0,0.2,41.0,1.7765714285714287,0.3880952380952381,2023.0
08/23,5564.0,"Kannamangala Lake Hoskote Main Road , Bengalore","D (Propagation of wild life,fisheries)",5.1,6.9,2041.0,4.0,7.83,4900.0,54000.0,7.333333333333334,476.0,5.0,476.0,344.0,40.0,3.6333333333333337,0.55,556.0,284.0,272.0,83.0,163.0,1432.0,22.0,0.42,0.5,41.0,0.31,41.0,1.77,0.3833333333333333,2023.0
08/23,3614.0,PUTTENAHALLI LAKE,"D (Propagation of wild life,fisheries)",4.2,7.2,390.0,4.0,2.0,4800.0,54000.0,7.457142857142857,96.0,5.0,96.0,48.0,40.0,3.602857142857143,0.62,120.0,64.0,56.0,13.0,36.0,268.0,22.17142857142857,0.55,0.5,12.0,0.2,41.0,1.7634285714285711,0.3785714285714286,2023.0
08/23,5567.0,"Doddakallasandra Lake,Bengalur","D (Propagation of wild life,fisheries)",4.3,6.9,410.0,4.0,2.0,630.0,16000.0,7.580952380952381,100.0,5.0,100.0,84.0,44.0,3.5723809523809527,0.72,108.0,60.0,48.0,5.0,42.0,286.0,22.34285714285714,0.54,0.5,11.0,0.3,41.0,1.756857142857143,0.3738095238095238,2023.0
08/23,4544.0,KOTHANURU LAKE,"D (Propagation of wild life,fisheries)",4.3,7.1,379.0,5.0,2.0,21.0,540.0,7.704761904761905,116.0,5.0,116.0,48.0,48.0,3.541904761904762,0.73,104.0,56.0,48.0,11.0,36.0,264.0,22.514285714285712,0.23,0.5,12.0,0.2,41.0,1.7502857142857142,0.369047619047619,2023.0
08/23,5574.0,"Anjanapura Lake ( Avala Halli Lake) Anjanapura,Bengaluru","D (Propagation of wild life,fisheries)",4.0,6.9,416.0,9.0,2.0,700.0,16000.0,7.828571428571429,128.0,5.0,128.0,72.0,88.0,3.5114285714285716,0.74,92.0,52.0,10.0,5.0,42.0,290.0,22.685714285714287,0.2,0.5,11.0,0.3,41.0,1.7437142857142858,0.3642857142857143,2023.0
08/23,3602.0,BELLANDUR LAKE,"E (Irrigation, industrial cooling and controlled waste)",0.3,6.9,1186.0,18.0,2.8,3300.0,35000.0,7.952380952380952,328.0,5.0,328.0,208.0,192.0,3.480952380952381,2.16,256.0,136.0,120.0,16.0,132.0,810.0,22.857142857142858,0.56,0.5,12.0,0.21,41.0,1.737142857142857,0.3595238095238096,2023.0
08/23,3589.0,MADIWALA TANK,"D (Propagation of wild life,fisheries)",4.8,7.3,1170.0,8.0,3.0,4000.0,35000.0,8.076190476190476,200.0,5.0,200.0,108.0,95.0,3.4504761904761905,0.4,244.0,128.0,116.0,10.0,140.0,796.0,23.02857142857143,0.58,0.5,12.0,0.2,41.0,1.7305714285714286,0.3547619047619048,2023.0
08/23,4547.0,"MANGAMANAPALYA
LAKE(SWARANA KUNTE)","D (Propagation of
wild life,fisheries)",4.3,7.3,1168.0,7.0,3.0,3100.0,92000.0,8.2,208.0,5.0,208.0,124.0,89.0,3.42,0.4,220.0,116.0,104.0,11.0,144.0,790.0,23.2,0.63,0.5,12.0,0.21,41.0,1.724,0.35,2023.0
08/23,3622.0,SOMASUNDRAPALYA LAKE,"D (Propagation of wild life,fisheries)",4.5,7.4,796.0,8.0,2.0,4800.0,54000.0,8.323809523809524,184.0,5.0,184.0,116.0,90.0,3.3895238095238094,0.4,196.0,112.0,84.0,10.0,82.0,546.0,23.371428571428577,0.24,0.5,12.0,0.21,41.0,1.7174285714285715,0.3452380952380952,2023.0
08/23,3609.0,IBBALUR LAKE,"D (Propagation of wild life,fisheries)",4.3,7.2,1027.0,6.0,2.2,4700.0,160000.0,8.447619047619048,192.0,5.0,192.0,128.0,75.0,3.3590476190476193,0.4,196.0,108.0,88.0,9.0,107.0,700.0,23.542857142857144,0.49,0.5,8.0,0.21,41.0,1.7108571428571429,0.3404761904761905,2023.0
08/23,3612.0,AGARAM LAKE,"D (Propagation of wild life,fisheries)",4.4,7.3,795.0,6.0,2.0,2200.0,24000.0,8.571428571428571,180.0,5.0,180.0,116.0,75.0,3.3285714285714287,0.4,168.0,100.0,68.0,11.0,89.0,540.0,23.714285714285715,0.28,0.5,12.0,0.23,41.0,1.7042857142857142,0.3357142857142857,2023.0
08/23,3642.0,JIGANI TANK,"D (Propagation of wild life,fisheries)",4.0,7.7,896.0,9.0,4.0,330.0,9200.0,8.695238095238096,252.0,5.0,252.0,148.0,84.0,3.298095238095238,0.97,212.0,112.0,100.0,37.0,123.0,612.0,23.88571428571429,0.2,0.5,37.0,0.57,41.0,1.6977142857142855,0.330952380952381,2023.0
08/23,3594.0,SANKEY TANK,"D (Propagation of wild life,fisheries)",4.9,7.6,549.0,7.0,1.6,460.0,16000.0,8.81904761904762,156.0,5.0,156.0,84.0,69.0,3.267619047619048,0.57,148.0,80.0,68.0,9.0,54.0,374.0,24.057142857142857,0.23,0.5,7.0,0.23,41.0,1.6911428571428573,0.3261904761904762,2023.0
08/23,3624.0,PUTTENAHALLI LAKE,"D (Propagation of wild life,fisheries)",4.1,7.1,754.0,11.0,2.2,3300.0,35000.0,8.942857142857143,216.0,5.0,216.0,116.0,112.0,3.2371428571428575,0.95,204.0,108.0,96.0,12.0,74.0,514.0,24.228571428571428,0.32,0.5,9.0,0.32,41.0,1.6845714285714286,0.3214285714285714,2023.0
08/23,3625.0,HEBBAL LAKE,"D (Propagation of wild life,fisheries)",4.2,7.0,750.0,11.0,2.2,4800.0,92000.0,9.066666666666666,212.0,5.0,212.0,116.0,107.0,3.206666666666667,0.93,200.0,108.0,92.0,12.0,74.0,510.0,24.4,0.31,0.5,9.0,0.34,41.0,1.678,0.3166666666666666,2023.0
08/23,3629.0,ALLALASANDRA LAKE,"E (Irrigation, industrial cooling and controlled waste)",3.2,6.9,1119.0,13.0,3.2,2700.0,24000.0,9.19047619047619,312.0,5.0,312.0,172.0,129.0,3.1761904761904765,1.9,300.0,156.0,144.0,17.0,109.0,762.0,24.57142857142857,0.47,0.5,14.0,0.47,41.0,1.6714285714285717,0.3119047619047619,2023.0
08/23,3630.0,YELAHANKA TANK,"E (Irrigation, industrial cooling and controlled
waste)",3.0,6.9,1207.0,13.0,3.5,3900.0,160000.0,9.314285714285717,336.0,5.0,336.0,188.0,131.0,3.145714285714286,2.1,324.0,168.0,156.0,18.0,117.0,822.0,24.742857142857144,0.51,0.5,15.0,0.57,41.0,1.6648571428571428,0.3071428571428571,2023.0
08/23,3627.0,JAKKUR LAKE,"E (Irrigation,
industrial cooling and controlled waste)",2.8,7.2,1207.0,23.0,4.63,4900.0,54000.0,9.438095238095238,280.0,5.0,280.0,200.0,160.0,3.1152380952380954,4.7,328.0,168.0,160.0,49.0,107.0,842.0,24.914285714285715,0.57,0.5,24.0,0.32,41.0,1.6582857142857144,0.3023809523809524,2023.0
